0,1,2,3,4,5,6,7,8
盘1,盘2,盘3,盘4,盘5,盘6,片1,片2,片3
68.575,61.464,59.877,58.535,55.177,54.231,68.936,75.513,82.054
68.575,61.464,59.816,58.565,55.3,54.292,68.936,75.513,82.054
68.392,61.251,59.633,58.412,55.086,54.14,68.936,75.513,82.054
68.667,61.495,59.847,58.565,55.177,54.201,68.936,75.513,82.054
68.636,61.525,59.877,58.504,55.147,54.231,68.936,75.513,82.054
68.636,61.464,59.877,58.473,55.147,54.17,68.936,75.513,82.054
68.606,61.434,59.877,58.504,55.147,54.231,68.936,75.513,82.054
68.636,61.525,59.908,58.565,55.116,54.201,68.936,75.513,82.054
68.636,61.556,59.847,58.596,55.177,54.231,68.936,75.513,82.054
68.484,61.403,59.786,58.473,55.055,54.109,68.936,75.513,82.054
68.667,61.525,59.938,58.535,55.147,54.231,68.936,75.513,82.054
68.606,61.495,59.816,58.565,55.208,54.262,68.936,75.513,82.054
68.545,61.464,59.816,58.473,55.177,54.231,68.936,75.513,82.054
68.606,61.495,59.847,58.504,55.086,54.231,68.936,75.513,82.054
68.606,61.464,59.847,58.504,55.116,54.231,68.936,75.513,82.054
68.575,61.464,59.847,58.565,55.086,54.231,68.936,75.513,82.054
68.484,61.342,59.755,58.443,55.147,54.201,68.936,75.513,82.054
68.606,61.464,59.847,58.504,55.086,54.17,68.936,75.513,82.054
68.606,61.525,59.847,58.535,55.086,54.14,68.936,75.513,82.054
68.697,61.525,59.908,58.626,55.177,54.201,68.936,75.513,82.054
68.636,61.525,59.908,58.535,55.116,54.231,68.936,75.513,82.054
68.606,61.434,59.816,58.504,55.116,54.231,68.936,75.513,82.054
68.667,61.525,59.877,58.504,55.147,54.201,68.936,75.513,82.054
68.606,61.495,59.877,58.596,55.116,54.17,68.936,75.513,82.054
68.514,61.434,59.816,58.504,55.208,54.262,68.936,75.513,82.054
68.667,61.525,59.908,58.596,55.269,54.292,68.936,75.513,82.054
68.606,61.495,59.877,58.504,55.116,54.231,68.936,75.513,82.054
68.636,61.495,59.847,58.504,55.116,54.201,68.936,75.513,82.054
68.636,61.464,59.908,58.565,55.208,54.262,68.936,75.513,82.054
68.636,61.525,59.938,58.504,55.147,54.262,68.936,75.513,82.054
68.575,61.464,59.816,58.535,55.086,54.201,68.936,75.513,82.054
68.667,61.464,59.694,58.26,55.116,54.231,68.936,75.513,82.054
68.636,61.464,59.847,58.443,55.208,54.262,68.936,75.513,82.054
68.636,61.464,59.786,58.473,55.086,54.109,68.936,75.513,82.054
68.575,61.434,59.847,58.596,55.025,54.14,68.936,75.513,82.054
68.636,61.556,59.908,58.626,55.055,54.17,68.936,75.513,82.054
68.514,61.373,59.786,58.473,55.147,54.201,68.936,75.513,82.054
68.606,61.434,59.816,58.504,55.208,54.262,68.936,75.513,82.054
68.636,61.525,59.847,58.504,55.208,54.353,68.936,75.513,82.054
68.575,61.464,59.847,58.535,55.269,54.292,68.936,75.513,82.054
68.667,61.525,59.847,58.535,55.147,54.292,68.936,75.513,82.054
68.606,61.464,59.877,58.473,55.147,54.262,68.936,75.513,82.054
68.697,61.525,59.908,58.535,55.055,54.14,68.936,75.513,82.054
68.575,61.403,59.786,58.443,55.116,54.17,68.936,75.513,82.054
68.575,61.434,59.816,58.504,55.208,54.353,68.936,75.513,82.054
68.667,61.525,59.877,58.565,55.147,54.262,68.936,75.513,82.054
68.636,61.495,59.908,58.535,55.055,54.17,68.936,75.513,82.054
68.606,61.434,59.877,58.565,55.177,54.231,68.936,75.513,82.054
68.636,61.464,59.908,58.596,55.177,54.262,68.936,75.513,82.054
68.575,61.434,59.847,58.473,55.116,54.292,68.936,75.513,82.054
68.484,61.403,59.847,58.535,55.147,54.262,68.936,75.513,82.054
68.545,61.434,59.816,58.504,55.086,54.17,68.936,75.513,82.054
68.606,61.434,59.908,58.535,55.147,54.231,68.936,75.513,82.054
68.636,61.495,59.877,58.596,55.055,54.201,68.936,75.513,82.054
68.636,61.495,59.908,58.565,55.269,54.292,68.936,75.513,82.054
68.697,61.617,59.908,58.473,55.055,54.14,68.936,75.513,82.054
68.667,61.464,59.908,58.565,55.055,54.201,68.936,75.513,82.054
