0,1,2,3,4,5,6,7,8
盘1,盘2,盘3,盘4,盘5,盘6,片1,片2,片3
66.805,62.38,59.969,59.786,55.361,55.483,64.661,69.961,77.952
66.866,62.38,59.938,59.725,55.361,55.483,64.661,69.961,77.952
66.897,62.41,59.999,59.786,55.422,55.544,64.661,69.961,77.952
66.897,62.41,59.938,59.725,55.422,55.544,64.661,69.961,77.952
66.927,62.38,59.999,59.786,55.177,55.391,64.661,69.961,77.952
66.836,62.349,59.938,59.725,55.391,55.544,64.661,69.961,77.952
66.927,62.441,60.03,59.847,55.513,55.605,64.661,69.961,77.952
66.927,62.38,59.938,59.755,55.422,55.544,64.661,69.961,77.952
66.927,62.41,59.999,59.786,55.422,55.544,64.661,69.961,77.952
66.927,62.41,59.969,59.786,55.361,55.483,64.661,69.961,77.952
66.927,62.441,60.03,59.786,55.513,55.635,64.661,69.961,77.952
66.836,62.349,59.938,59.755,55.513,55.605,64.661,69.961,77.952
67.019,62.441,60.03,59.786,55.483,55.605,64.661,69.961,77.952
66.897,62.41,60.03,59.786,55.422,55.574,64.661,69.961,77.952
66.927,62.471,60.03,59.786,55.422,55.574,64.661,69.961,77.952
66.958,62.471,59.999,59.755,55.452,55.513,64.661,69.961,77.952
66.958,62.41,59.999,59.755,55.422,55.574,64.661,69.961,77.952
66.958,62.441,59.999,59.816,55.422,55.544,64.661,69.961,77.952
66.927,62.41,59.969,59.847,55.422,55.513,64.661,69.961,77.952
67.019,62.441,60.06,59.755,55.544,55.605,64.661,69.961,77.952
66.927,62.441,59.999,59.755,55.483,55.544,64.661,69.961,77.952
66.958,62.471,60.03,59.755,55.391,55.544,64.661,69.961,77.952
66.988,62.502,60.03,59.786,55.483,55.635,64.661,69.961,77.952
66.927,62.38,59.969,59.786,55.33,55.483,64.661,69.961,77.952
66.988,62.441,59.999,59.786,55.422,55.544,64.661,69.961,77.952
66.927,62.41,59.969,59.725,55.33,55.452,64.661,69.961,77.952
66.927,62.471,60.03,59.786,55.391,55.513,64.661,69.961,77.952
67.019,62.471,60.03,59.816,55.391,55.483,64.661,69.961,77.952
66.958,62.41,60.03,59.786,55.422,55.544,64.661,69.961,77.952
66.897,62.441,59.969,59.786,55.422,55.544,64.661,69.961,77.952
66.988,62.441,59.999,59.786,55.574,55.727,64.661,69.961,77.952
66.897,62.38,59.999,59.786,55.452,55.544,64.661,69.961,77.952
66.958,62.441,60.03,59.755,55.391,55.483,64.661,69.961,77.952
66.866,62.41,59.999,59.816,55.33,55.483,64.661,69.961,77.952
66.988,62.441,59.999,59.786,55.361,55.513,64.661,69.961,77.952
66.958,62.441,59.999,59.755,55.361,55.513,64.661,69.961,77.952
67.049,62.471,59.938,59.603,55.361,55.544,64.661,69.961,77.952
67.019,62.441,59.969,59.694,55.361,55.513,64.661,69.961,77.952
66.988,62.471,59.999,59.755,55.422,55.452,64.661,69.961,77.952
66.805,62.258,59.908,59.816,55.422,55.513,64.661,69.961,77.952
66.958,62.441,59.969,59.877,55.422,55.452,64.661,69.961,77.952
67.08,62.502,60.121,59.969,55.361,55.544,64.661,69.961,77.952
66.988,62.441,60.06,59.908,55.452,55.574,64.661,69.961,77.952
66.958,62.41,59.969,59.816,55.452,55.635,64.661,69.961,77.952
66.866,62.349,59.969,59.816,55.361,55.513,64.661,69.961,77.952
66.927,62.41,59.969,59.755,55.483,55.574,64.661,69.961,77.952
