0,1,2,3,4,5,6,7,8
盘1,盘2,盘3,盘4,盘5,盘6,片1,片2,片3
63.387,61.617,58.992,59.267,53.529,54.353,63.385,72.986,77.044
63.448,61.647,59.023,59.267,53.468,54.323,63.385,72.986,77.044
63.479,61.678,59.053,59.267,53.652,54.445,63.385,72.986,77.044
63.479,61.647,59.053,59.359,53.468,54.231,63.385,72.986,77.044
63.448,61.678,59.053,59.297,53.377,54.201,63.385,72.986,77.044
63.54,61.739,59.084,59.297,53.438,54.292,63.385,72.986,77.044
63.54,61.678,59.114,59.359,53.499,54.323,63.385,72.986,77.044
63.509,61.678,59.053,59.328,53.529,54.353,63.385,72.986,77.044
63.479,61.647,59.084,59.359,53.377,54.292,63.385,72.986,77.044
63.479,61.617,59.084,59.328,53.468,54.292,63.385,72.986,77.044
63.448,61.617,59.023,59.297,53.529,54.353,63.385,72.986,77.044
63.448,61.678,59.053,59.297,53.529,54.353,63.385,72.986,77.044
63.479,61.678,59.053,59.359,53.407,54.262,63.385,72.986,77.044
63.509,61.678,59.114,59.359,53.499,54.292,63.385,72.986,77.044
63.54,61.769,59.084,59.328,53.407,54.262,63.385,72.986,77.044
63.448,61.647,59.084,59.328,53.499,54.353,63.385,72.986,77.044
63.54,61.708,59.114,59.389,53.56,54.415,63.385,72.986,77.044
63.417,61.647,59.084,59.359,53.59,54.384,63.385,72.986,77.044
63.509,61.708,59.084,59.359,53.652,54.415,63.385,72.986,77.044
63.54,61.708,59.114,59.328,53.499,54.323,63.385,72.986,77.044
63.509,61.708,59.114,59.328,53.468,54.292,63.385,72.986,77.044
63.448,61.708,59.053,59.236,53.468,54.323,63.385,72.986,77.044
63.479,61.708,59.114,59.42,53.499,54.292,63.385,72.986,77.044
63.448,61.647,59.114,59.297,53.499,54.353,63.385,72.986,77.044
63.509,61.678,59.114,59.328,53.468,54.292,63.385,72.986,77.044
63.479,61.678,59.114,59.328,53.499,54.323,63.385,72.986,77.044
63.417,61.678,59.084,59.328,53.529,54.353,63.385,72.986,77.044
63.509,61.708,59.114,59.359,53.468,54.292,63.385,72.986,77.044
63.509,61.708,59.145,59.359,53.529,54.292,63.385,72.986,77.044
63.479,61.708,59.114,59.328,53.652,54.445,63.385,72.986,77.044
63.479,61.678,59.114,59.297,53.499,54.323,63.385,72.986,77.044
63.265,61.525,59.023,59.267,53.407,54.262,63.385,72.986,77.044
63.54,61.678,59.145,59.359,53.499,54.323,63.385,72.986,77.044
63.479,61.708,59.084,59.297,53.529,54.384,63.385,72.986,77.044
63.448,61.647,59.084,59.328,53.438,54.292,63.385,72.986,77.044
63.479,61.678,59.145,59.297,53.529,54.353,63.385,72.986,77.044
63.509,61.708,59.053,59.297,53.468,54.353,63.385,72.986,77.044
63.326,61.617,59.084,59.328,53.407,54.231,63.385,72.986,77.044
63.417,61.647,59.084,59.359,53.56,54.384,63.385,72.986,77.044
63.54,61.739,59.114,59.328,53.468,54.353,63.385,72.986,77.044
63.448,61.647,59.053,59.297,53.468,54.353,63.385,72.986,77.044
63.387,61.647,59.084,59.267,53.438,54.262,63.335,72.986,77.044
63.509,61.708,59.145,59.359,53.438,54.262,63.335,72.986,77.044
63.509,61.678,58.962,59.084,53.529,54.353,63.335,72.986,77.044
63.54,61.678,59.084,59.175,53.407,54.292,63.335,72.986,77.044
63.448,61.678,59.053,59.297,53.468,54.323,63.335,72.986,77.044
63.387,61.647,59.084,59.389,53.438,54.292,63.335,72.986,77.044
63.356,61.617,59.084,59.389,53.438,54.231,63.335,72.986,77.044
63.417,61.678,59.145,59.359,53.377,54.262,63.335,72.986,77.044
63.448,61.708,59.114,59.297,53.682,54.445,63.335,72.986,77.044
63.326,61.617,59.084,59.328,53.56,54.445,63.335,72.986,77.044
63.417,61.708,59.145,59.359,53.499,54.353,63.335,72.986,77.044
63.631,61.739,59.145,59.359,53.438,54.353,63.335,72.986,77.044
63.295,61.556,59.023,59.328,53.438,54.323,63.335,72.986,77.044
63.479,61.739,59.145,59.389,53.621,54.415,63.335,72.986,77.044
63.479,61.678,59.175,59.328,53.529,54.415,63.335,72.986,77.044
63.387,61.617,59.084,59.267,53.529,54.384,63.335,72.986,77.044
63.54,61.708,59.145,59.42,53.499,54.323,63.335,72.986,77.044
63.479,61.708,59.145,59.389,53.468,54.353,63.335,72.986,77.044
63.509,61.678,59.114,59.359,53.56,54.415,63.335,72.986,77.044
63.479,61.647,59.175,59.45,53.499,54.353,63.335,72.986,77.044
63.54,61.769,59.175,59.389,53.499,54.323,63.335,72.986,77.044
63.479,61.708,59.145,59.359,53.529,54.353,63.335,72.986,77.044
63.54,61.769,59.175,59.389,53.529,54.415,63.335,72.986,77.044
63.387,61.708,59.114,59.359,53.621,54.415,63.335,72.986,77.044
63.479,61.708,59.175,59.328,53.56,54.415,63.335,72.986,77.044
63.417,61.647,59.145,59.359,53.56,54.384,63.335,72.986,77.044
63.326,61.617,59.084,59.328,53.499,54.353,63.335,72.986,77.044
63.448,61.678,59.145,59.389,53.652,54.476,63.335,72.986,77.044
63.448,61.678,59.114,59.42,53.621,54.415,63.335,72.986,77.044
63.387,61.678,59.145,59.389,53.56,54.384,63.335,72.986,77.044
63.326,61.708,59.145,59.389,53.621,54.415,63.335,72.986,77.044
63.387,61.678,59.175,59.389,53.468,54.292,63.335,72.986,77.044
63.479,61.708,59.175,59.359,53.499,54.384,63.335,72.986,77.044
63.356,61.647,59.084,59.359,53.56,54.353,63.335,72.986,77.044
63.387,61.617,59.145,59.359,53.529,54.384,63.335,72.986,77.044
63.479,61.708,59.175,59.389,53.438,54.292,63.335,72.986,77.044
63.448,61.678,59.114,59.328,53.56,54.384,63.335,72.986,77.044
63.479,61.708,59.145,59.389,53.529,54.323,63.335,72.986,77.044
63.417,61.678,59.145,59.359,53.529,54.323,63.335,72.986,77.044
63.448,61.708,59.206,59.389,53.529,54.384,63.335,72.986,77.044
63.448,61.678,59.145,59.359,53.499,54.323,63.335,72.986,77.044
63.417,61.678,59.145,59.389,53.529,54.384,63.335,72.986,77.044
63.692,61.892,59.267,59.42,53.468,54.292,63.335,72.986,77.044
63.448,61.708,59.206,59.328,53.438,54.323,63.335,72.986,77.044
63.509,61.708,59.175,59.389,53.468,54.353,63.335,72.986,77.044
63.356,61.647,59.145,59.359,53.59,54.415,63.335,72.986,77.044
63.448,61.708,59.114,59.297,53.529,54.384,63.335,72.986,77.044
63.509,61.769,59.175,59.359,53.529,54.353,63.335,72.986,77.044
63.417,61.678,59.114,59.389,53.499,54.323,63.335,72.986,77.044
63.479,61.708,59.206,59.42,53.468,54.292,63.335,72.986,77.044
63.356,61.708,59.114,59.389,53.468,54.323,63.335,72.986,77.044
63.448,61.739,59.206,59.42,53.56,54.384,63.335,72.986,77.044
63.417,61.708,59.145,59.359,53.529,54.353,63.335,72.986,77.044
63.417,61.678,59.175,59.328,53.59,54.353,63.335,72.986,77.044
63.417,61.708,59.145,59.297,53.529,54.353,63.335,72.986,77.044
63.417,61.708,59.145,59.389,53.621,54.445,63.335,72.986,77.044
63.417,61.678,59.114,59.389,53.56,54.384,63.335,72.986,77.044
63.448,61.708,59.175,59.328,53.56,54.353,63.335,72.986,77.044
63.387,61.708,59.206,59.297,53.56,54.384,63.335,72.986,77.044
63.387,61.678,59.175,59.389,53.621,54.415,63.335,72.986,77.044
63.479,61.739,59.175,59.359,53.56,54.323,63.335,72.986,77.044
63.479,61.739,59.175,59.328,53.56,54.415,63.335,72.986,77.044
63.387,61.678,59.145,59.359,53.499,54.353,63.335,72.986,77.044
63.417,61.678,59.145,59.42,53.529,54.384,63.335,72.986,77.044
63.448,61.708,59.175,59.42,53.56,54.353,63.335,72.986,77.044
63.387,61.647,59.114,59.297,53.529,54.384,63.335,72.986,77.044
63.448,61.739,59.206,59.45,53.621,54.445,63.335,72.986,77.044
63.479,61.739,59.206,59.359,53.59,54.415,63.335,72.986,77.044
63.387,61.678,59.114,59.328,53.529,54.384,63.335,72.986,77.044
63.448,61.739,59.236,59.481,53.438,54.323,63.335,72.986,77.044
63.356,61.678,59.145,59.359,53.438,54.323,63.335,72.986,77.044
63.387,61.647,59.145,59.328,53.621,54.384,63.335,72.986,77.044
63.417,61.708,59.114,59.297,53.56,54.384,63.335,72.986,77.044
63.448,61.708,59.145,59.359,53.468,54.292,63.335,72.986,77.044
63.479,61.739,59.206,59.389,53.59,54.353,63.335,72.986,77.044
63.417,61.647,59.175,59.389,53.468,54.353,63.335,72.986,77.044
63.326,61.617,59.114,59.359,53.59,54.415,63.335,72.986,77.044
63.448,61.678,59.206,59.42,53.621,54.476,63.335,72.986,77.044
63.265,61.556,59.206,59.511,53.59,54.445,63.335,72.986,77.044
63.387,61.739,59.267,59.572,53.468,54.323,63.335,72.986,77.044
63.509,61.739,59.175,59.45,53.529,54.384,63.335,72.94,76.98
63.356,61.708,59.175,59.42,53.56,54.384,63.335,72.94,76.98
63.417,61.647,59.175,59.328,53.56,54.415,63.335,72.94,76.98
63.417,61.769,59.175,59.328,53.713,54.476,63.335,72.94,76.98
63.509,61.739,59.236,59.359,53.59,54.415,63.335,72.94,76.98
63.356,61.678,59.145,59.328,53.316,54.292,63.335,72.94,76.98
63.448,61.678,59.206,59.389,53.529,54.231,63.335,72.94,76.98
