0,1,2,3,4,5,6,7,8
盘1,盘2,盘3,盘4,盘5,盘6,片1,片2,片3
64.669,61.831,59.359,59.511,54.415,54.994,65.134,70.883,78.283
64.608,61.8,59.359,59.45,54.445,55.086,65.134,70.883,78.283
64.73,61.861,59.45,59.481,54.476,55.025,65.134,70.883,78.283
64.699,61.861,59.389,59.481,54.506,55.086,65.134,70.883,78.283
64.547,61.8,59.389,59.481,54.384,54.994,65.134,70.883,78.283
64.73,61.861,59.389,59.511,54.445,55.025,65.134,70.883,78.283
64.73,61.861,59.42,59.511,54.476,55.025,65.134,70.883,78.283
64.73,61.892,59.45,59.511,54.476,55.025,65.134,70.883,78.283
64.669,61.8,59.389,59.481,54.506,55.055,65.134,70.883,78.283
64.699,61.861,59.389,59.481,54.506,55.086,65.134,70.883,78.283
64.73,61.861,59.45,59.511,54.537,55.055,65.073,70.883,78.283
64.73,61.861,59.389,59.511,54.506,55.025,65.073,70.883,78.283
64.76,61.892,59.389,59.511,54.567,55.086,65.073,70.883,78.283
64.699,61.861,59.45,59.481,54.476,55.025,65.073,70.883,78.283
64.73,61.861,59.389,59.42,54.537,55.116,65.073,70.883,78.283
64.669,61.8,59.359,59.45,54.476,55.055,65.073,70.883,78.283
64.699,61.8,59.359,59.42,54.476,55.025,65.073,70.883,78.283
64.76,61.892,59.481,59.603,54.445,55.025,65.073,70.883,78.283
64.882,61.983,59.542,59.633,54.537,55.116,65.073,70.883,78.283
64.669,61.831,59.359,59.481,54.476,55.025,65.073,70.883,78.283
64.821,61.953,59.45,59.542,54.506,55.055,65.073,70.883,78.283
64.73,61.892,59.389,59.542,54.476,55.055,65.073,70.883,78.283
64.608,61.739,59.359,59.45,54.415,54.994,65.073,70.883,78.283
64.669,61.892,59.359,59.511,54.567,55.086,65.073,70.883,78.283
64.638,61.8,59.328,59.42,54.415,55.025,65.073,70.883,78.283
64.76,61.892,59.389,59.481,54.567,55.116,65.073,70.883,78.283
64.699,61.8,59.389,59.511,54.567,55.116,65.073,70.883,78.283
64.73,61.861,59.42,59.481,54.537,55.055,65.073,70.883,78.283
64.699,61.892,59.389,59.481,54.445,55.055,65.073,70.883,78.283
64.699,61.892,59.359,59.511,54.476,55.025,65.073,70.883,78.283
64.669,61.861,59.359,59.481,54.506,55.055,65.073,70.883,78.283
64.76,61.861,59.42,59.481,54.476,55.025,65.073,70.883,78.283
64.669,61.861,59.359,59.45,54.506,55.086,65.073,70.883,78.283
64.669,61.831,59.389,59.45,54.506,55.025,65.073,70.883,78.283
64.821,61.953,59.45,59.542,54.445,55.025,65.073,70.883,78.283
64.638,61.8,59.389,59.481,54.506,55.055,65.073,70.883,78.283
64.699,61.861,59.389,59.45,54.506,55.055,65.073,70.883,78.283
64.669,61.861,59.359,59.511,54.628,55.177,65.073,70.883,78.283
64.608,61.831,59.359,59.542,54.476,55.055,65.073,70.883,78.283
64.638,61.861,59.389,59.511,54.415,54.994,65.073,70.883,78.283
64.638,61.831,59.389,59.481,54.567,55.086,65.073,70.883,78.283
64.577,61.739,59.42,59.694,54.598,55.116,65.073,70.883,78.283
64.669,61.892,59.45,59.633,54.476,55.055,65.073,70.883,78.283
64.699,61.831,59.389,59.542,54.506,55.025,65.073,70.883,78.283
64.699,61.922,59.389,59.42,54.445,55.055,65.073,70.883,78.283
64.669,61.892,59.389,59.45,54.537,55.086,65.073,70.883,78.283
64.73,61.922,59.42,59.481,54.567,55.177,65.073,70.883,78.283
64.791,61.953,59.42,59.511,54.384,54.994,65.073,70.883,78.283
64.577,61.831,59.328,59.45,54.415,54.964,65.073,70.883,78.283
64.699,61.892,59.389,59.511,54.72,55.116,65.073,70.883,78.283
64.638,61.831,59.42,59.45,54.598,55.147,65.073,70.883,78.23
64.608,61.861,59.389,59.481,54.506,55.055,65.073,70.883,78.23
64.669,61.861,59.389,59.481,54.628,55.116,65.073,70.883,78.23
64.608,61.831,59.389,59.481,54.476,54.994,65.073,70.883,78.23
64.73,61.983,59.42,59.481,54.506,55.055,65.073,70.883,78.23
64.638,61.8,59.328,59.481,54.506,55.055,65.073,70.883,78.23
64.547,61.8,59.328,59.481,54.445,55.025,65.073,70.883,78.23
64.669,61.892,59.389,59.481,54.476,55.055,65.073,70.883,78.23
64.73,61.953,59.42,59.481,54.445,55.025,65.073,70.883,78.23
64.699,61.922,59.42,59.603,54.506,55.025,65.073,70.883,78.23
64.638,61.831,59.359,59.389,54.476,54.994,65.073,70.883,78.23
64.669,61.861,59.42,59.42,54.537,55.025,65.073,70.883,78.23
64.638,61.892,59.42,59.481,54.445,55.055,65.073,70.883,78.23
64.608,61.861,59.389,59.45,54.506,55.055,65.073,70.883,78.23
64.699,61.922,59.42,59.45,54.415,54.964,65.073,70.883,78.23
64.455,61.739,59.267,59.45,54.445,55.025,65.073,70.883,78.23
64.547,61.8,59.328,59.42,54.567,55.177,65.073,70.883,78.23
64.577,61.8,59.359,59.42,54.476,55.025,65.073,70.883,78.23
64.486,61.769,59.359,59.45,54.445,55.025,65.073,70.883,78.23
64.608,61.831,59.359,59.45,54.476,55.025,65.073,70.883,78.23
64.577,61.831,59.359,59.389,54.506,55.025,65.073,70.883,78.23
64.638,61.831,59.389,59.481,54.506,55.055,65.073,70.883,78.23
64.638,61.8,59.359,59.481,54.292,54.872,65.073,70.883,78.23
64.608,61.769,59.389,59.542,54.506,55.086,65.073,70.883,78.23
64.669,61.831,59.359,59.45,54.445,54.994,65.073,70.883,78.23
64.638,61.831,59.389,59.45,54.537,55.116,65.073,70.883,78.23
64.669,61.861,59.389,59.511,54.506,55.086,65.073,70.883,78.23
64.577,61.8,59.328,59.511,54.445,55.055,65.073,70.883,78.23
64.608,61.831,59.328,59.511,54.537,55.116,65.073,70.883,78.23
64.608,61.8,59.297,59.45,54.537,55.086,65.073,70.883,78.23
64.547,61.769,59.328,59.481,54.476,55.055,65.073,70.883,78.23
64.638,61.769,59.359,59.511,54.476,55.025,65.073,70.883,78.23
64.516,61.739,59.359,59.481,54.476,55.086,65.073,70.883,78.23
64.638,61.8,59.328,59.45,54.476,55.055,65.073,70.883,78.23
64.638,61.831,59.328,59.511,54.476,55.086,65.073,70.883,78.23
64.638,61.831,59.389,59.511,54.506,55.086,65.073,70.883,78.23
64.608,61.8,59.328,59.42,54.445,55.025,65.073,70.883,78.23
64.608,61.8,59.297,59.481,54.445,55.025,65.073,70.883,78.23
64.608,61.831,59.389,59.542,54.628,55.208,65.073,70.883,78.23
64.608,61.8,59.389,59.542,54.476,55.055,65.073,70.883,78.23
64.608,61.861,59.359,59.45,54.567,55.177,65.073,70.814,78.23
64.638,61.892,59.45,59.572,54.476,55.025,65.073,70.814,78.23
64.669,61.922,59.45,59.542,54.506,55.086,65.073,70.814,78.23
64.577,61.8,59.359,59.511,54.476,55.055,65.073,70.814,78.23
64.425,61.739,59.267,59.45,54.445,55.025,65.073,70.814,78.23
64.638,61.892,59.42,59.572,54.506,55.116,65.073,70.814,78.23
64.699,61.922,59.389,59.572,54.445,54.994,65.073,70.814,78.23
64.577,61.769,59.267,59.511,54.598,55.177,65.073,70.814,78.23
64.577,61.769,59.297,59.42,54.537,55.116,65.073,70.814,78.23
64.577,61.831,59.389,59.481,54.628,55.147,65.073,70.814,78.23
64.516,61.739,59.359,59.481,54.415,55.025,65.073,70.814,78.23
64.577,61.8,59.328,59.481,54.476,55.025,65.073,70.814,78.23
64.577,61.8,59.389,59.572,54.567,55.147,65.073,70.814,78.23
64.669,61.861,59.359,59.542,54.476,55.055,65.073,70.814,78.23
64.608,61.831,59.359,59.511,54.445,55.055,65.073,70.814,78.23
64.669,61.861,59.389,59.542,54.476,55.025,65.073,70.814,78.23
64.577,61.769,59.359,59.511,54.506,55.086,65.073,70.814,78.23
64.638,61.861,59.389,59.45,54.537,55.086,65.073,70.814,78.23
64.638,61.861,59.359,59.542,54.445,55.055,65.073,70.814,78.23
