0,1,2,3,4,5,6,7,8
盘1,盘2,盘3,盘4,盘5,盘6,片1,片2,片3
66.53,60.182,60.549,59.053,56.825,55.483,68.012,71.293,76.044
66.5,60.182,60.549,59.084,56.734,55.422,68.012,71.293,76.044
66.591,60.182,60.579,59.114,56.734,55.422,68.012,71.293,76.044
66.591,60.213,60.61,59.084,56.703,55.361,68.012,71.293,76.044
66.591,60.213,60.61,59.145,56.703,55.391,68.012,71.293,76.044
66.561,60.152,60.579,59.114,56.734,55.391,68.012,71.293,76.044
66.469,60.121,60.549,59.053,56.764,55.513,68.012,71.293,76.044
66.561,60.213,60.549,59.114,56.795,55.452,68.012,71.293,76.044
66.53,60.152,60.549,59.084,56.764,55.452,68.012,71.293,76.044
66.53,60.152,60.549,59.084,56.764,55.452,68.012,71.293,76.044
66.53,60.182,60.579,59.053,56.764,55.422,68.012,71.293,76.044
66.561,60.213,60.61,59.084,56.856,55.513,68.012,71.293,76.044
66.5,60.121,60.61,59.114,56.734,55.391,68.012,71.293,76.044
66.591,60.244,60.61,59.084,56.703,55.391,68.012,71.293,76.044
66.53,60.182,60.61,59.114,56.795,55.422,68.012,71.293,76.044
66.561,60.152,60.579,59.053,56.795,55.391,68.012,71.293,76.044
66.561,60.213,60.549,59.114,56.887,55.513,68.012,71.293,76.044
66.805,60.366,60.671,59.114,56.612,55.3,68.012,71.293,76.044
66.561,60.244,60.549,59.114,56.764,55.483,68.012,71.293,76.044
66.53,60.152,60.549,59.053,56.703,55.391,68.012,71.293,76.044
66.53,60.182,60.579,59.053,56.703,55.391,68.012,71.293,76.044
66.439,60.152,60.549,59.053,56.795,55.452,68.012,71.293,76.044
66.439,60.152,60.518,59.053,56.734,55.422,68.012,71.293,76.044
66.53,60.213,60.61,59.145,56.703,55.391,68.012,71.293,76.044
66.408,60.152,60.488,59.084,56.673,55.391,68.012,71.293,76.044
66.439,60.091,60.457,58.992,56.764,55.391,68.012,71.293,76.044
66.408,60.06,60.488,58.992,56.703,55.391,68.012,71.293,76.044
66.469,60.121,60.549,59.084,56.795,55.422,68.012,71.293,76.044
66.561,60.213,60.549,59.114,56.795,55.452,68.012,71.293,76.044
66.53,60.213,60.61,59.114,56.734,55.391,68.012,71.293,76.044
66.469,60.182,60.549,59.114,56.795,55.452,68.012,71.293,76.044
66.53,60.213,60.549,59.114,56.795,55.452,68.012,71.293,76.044
66.5,60.213,60.488,58.992,56.673,55.361,68.012,71.293,76.044
66.561,60.244,60.579,59.053,56.764,55.452,68.012,71.293,76.044
66.5,60.152,60.549,59.084,56.856,55.422,68.012,71.293,76.044
66.378,60.091,60.457,59.023,56.673,55.361,68.012,71.293,76.044
66.439,60.121,60.579,59.084,56.764,55.422,68.012,71.293,76.044
66.53,60.244,60.549,59.114,56.734,55.361,68.012,71.293,76.044
66.591,60.213,60.549,59.084,56.734,55.391,68.012,71.293,76.044
66.408,60.152,60.518,59.053,56.764,55.391,68.012,71.293,76.044
66.591,60.213,60.64,59.114,56.734,55.391,68.012,71.293,76.044
66.561,60.244,60.64,59.114,56.703,55.361,68.012,71.293,76.044
66.469,60.121,60.549,59.145,56.764,55.422,68.012,71.293,76.044
66.439,60.152,60.488,58.992,56.612,55.269,68.012,71.293,76.044
66.53,60.213,60.579,59.084,56.764,55.361,68.012,71.293,76.044
66.469,60.244,60.671,59.084,56.764,55.452,68.012,71.293,76.044
66.5,60.182,60.549,59.053,56.764,55.361,68.012,71.293,76.044
66.347,60.121,60.457,58.992,56.642,55.33,68.012,71.293,76.044
66.53,60.182,60.549,59.084,56.703,55.33,68.012,71.293,76.044
66.53,60.244,60.579,59.145,56.703,55.391,68.012,71.293,76.044
66.5,60.213,60.579,59.053,56.734,55.391,68.012,71.293,76.044
66.53,60.182,60.61,59.084,56.764,55.391,68.012,71.293,76.044
66.561,60.213,60.488,58.84,56.764,55.33,68.012,71.293,76.044
66.561,60.213,60.518,58.992,56.642,55.361,68.012,71.293,76.044
66.622,60.305,60.61,59.084,56.642,55.269,68.012,71.293,76.044
66.378,60.06,60.518,59.145,56.642,55.3,68.012,71.293,76.044
66.439,60.091,60.549,59.145,56.703,55.3,68.012,71.293,76.044
66.561,60.182,60.579,59.145,56.764,55.422,68.012,71.293,76.044
66.5,60.244,60.549,59.114,56.856,55.452,68.012,71.293,76.044
66.439,60.152,60.579,59.084,56.887,55.452,68.012,71.293,76.044
66.378,60.152,60.549,59.053,56.764,55.422,68.012,71.293,76.044
66.561,60.244,60.64,59.145,56.795,55.391,68.012,71.293,76.044
66.347,60.091,60.488,59.023,56.673,55.269,68.012,71.293,76.044
66.378,60.121,60.518,59.084,56.673,55.33,68.012,71.293,76.044
66.591,60.274,60.579,59.084,56.734,55.391,68.012,71.293,76.044
66.5,60.213,60.61,59.114,56.734,55.361,68.012,71.293,76.044
66.5,60.182,60.518,59.053,56.856,55.422,68.012,71.293,76.044
66.561,60.274,60.579,59.084,56.825,55.391,68.012,71.293,76.044
66.439,60.091,60.549,59.114,56.764,55.361,68.012,71.293,76.044
66.5,60.213,60.549,59.023,56.825,55.391,68.012,71.293,76.044
66.53,60.213,60.579,59.084,56.734,55.391,68.012,71.293,76.044
66.561,60.213,60.579,59.114,56.734,55.361,68.012,71.293,76.044
66.5,60.182,60.549,59.084,56.764,55.33,68.012,71.293,76.044
66.439,60.152,60.518,59.053,56.734,55.361,68.012,71.293,76.044
